location,date,ave_temperature,min_temperature,min_temperature_time,max_temperature,max_temperature_time,precipitation,max_wind_speed,max_wind_speed_time,ave_wind_speed,max_wind_speed_direction
316,2014-11-30,6.6,3.6,2353,8.9,1545,22,20.6,115,9,109.7
316,2014-12-01,-3.7,-7.4,2354,3.8,1,3,23.5,1041,12.1,303.1
316,2014-12-02,-8.2,-10,711,-6.9,1359,.5,16.9,30,3.9,339.4
316,2014-12-03,-3.9,-7.4,3,-2.8,1420,0,17.2,2033,10.1,304.7
316,2014-12-04,-5,-6.3,2213,-3.3,206,2,17.8,1511,9.2,310.2
316,2014-12-05,-8.1,-9.5,2010,-5.8,155,4.5,13.7,4,2.9,321.6
316,2014-12-06,-7,-8.7,932,-5.4,1350,0,12,217,2.5,346.5
316,2014-12-07,-4.2,-6.7,12,-1.5,2102,0,7.8,211,1.8,30.2
316,2014-12-08,-3.6,-7,2343,-.4,416,2.5,14.8,2330,6.3,30.7
316,2014-12-09,-1.3,-7.5,219,3.2,1317,0,17.2,915,9.2,50.9
316,2014-12-10,1.1,-1,2059,4.1,1110,.5,18,137,7,108.6
316,2014-12-11,-3.4,-7.5,2218,.6,252,0,15.8,721,6.9,343.1
316,2014-12-12,-5.6,-7,105,-3.7,1312,1,16.9,1724,5.8,316.5
316,2014-12-13,-7.1,-9.7,710,-5.3,207,.5,15,37,4.3,327.2
316,2014-12-14,-6.3,-10.9,835,-2.3,1419,0,12.5,702,4.5,50.3
316,2014-12-15,-1.1,-4.5,419,2.4,1444,.5,13.8,2354,4.3,240.1
316,2014-12-16,-6.2,-9.9,2343,1.5,31,6.5,17.2,36,7.9,253.6
316,2014-12-17,-11.1,-13.3,649,-9.9,1,2.5,19,1641,5.5,343.3
316,2014-12-18,-8.6,-12.8,838,-2.4,2323,0,19.6,1731,6.7,57.2
316,2014-12-19,-1.5,-5.5,435,.9,1218,.5,15.8,2239,5.7,248.6
316,2014-12-20,-4.2,-8.3,2349,.8,29,1.5,14.9,1617,5.6,323.6
316,2014-12-21,-8.2,-9.8,2248,-5.9,1332,2,18.2,1815,4.1,307.2
316,2014-12-22,-5.8,-9.8,17,-3.7,2120,.5,16.5,1043,6.9,325.8
316,2014-12-23,-2.4,-5.2,131,.1,1458,0,11.3,2234,3.1,287.1
316,2014-12-24,-1,-5.8,2355,2.9,1051,0,15.5,819,7.5,305.7
316,2014-12-25,-6.4,-8,759,-4.2,1450,0,15.9,1102,5.5,44.1
316,2014-12-26,-4,-9.1,650,-.1,2210,0,17,1023,6.5,50.2
316,2014-12-27,-1.1,-4.6,515,2.5,1420,0,6.2,1220,2.3,214.1
316,2014-12-28,-2,-4.2,736,1.4,1232,0,10.2,741,3.2,47.8
316,2014-12-29,-.9,-2.6,234,1.1,1353,0,13.7,2343,6.1,319.9
316,2014-12-30,.4,-1.3,129,4,1406,0,14.6,349,7.6,321.8
316,2014-12-31,-3.5,-8.9,2354,2.3,322,.5,17.3,2049,8.2,335.9
316,2015-01-01,-10.3,-12.1,938,-8.7,5,1.5,15.3,215,3.9,332.4
316,2015-01-02,-8.1,-10.9,1922,-5.6,1426,1.5,16.6,1203,6.3,322.9
316,2015-01-03,-5.3,-10.5,110,1.4,1519,0,12.7,115,5.7,28.7
316,2015-01-04,2.3,-1.2,8,4.6,1430,0,13.1,540,7,283.7
316,2015-01-05,5.4,2.8,51,7.1,555,9,17.4,2351,5.4,249.5
316,2015-01-06,-4.3,-9.7,2350,7.4,23,2,20.7,122,6.1,277.4
316,2015-01-07,-8.7,-11.9,724,-4.2,1302,0,17.3,814,6.9,29.8
316,2015-01-08,-7,-10.4,452,-2.5,1448,0,13,1434,3.9,340.1
316,2015-01-09,-4.2,-6.8,1,-.8,1451,0,14.6,1457,6.1,317.9
316,2015-01-10,-3.4,-6,644,1.4,1504,0,14.3,57,5.6,327.1
316,2015-01-11,-4.1,-7.8,2344,-.4,1247,0,15.9,1159,7.7,328.9
316,2015-01-12,-5.8,-10,430,-1.8,1251,0,14.9,612,5.7,50.6
316,2015-01-13,.4,-3.9,43,4.3,1321,0,9,8,3,123.8
316,2015-01-14,2.2,.1,617,4.4,1944,0,9,756,2.3,52.7
316,2015-01-15,.7,-1.3,1121,4.5,1439,0,11.4,1203,5.6,46.6
316,2015-01-16,-2.6,-4.6,2338,2.6,203,.5,15.2,2203,6.3,333.6
316,2015-01-17,-6.7,-9,734,-3.7,1446,0,14.6,8,5.1,323.2
316,2015-01-18,-2.7,-6.2,41,2.1,1050,0,19.1,2124,7.1,288.5
316,2015-01-19,-3.6,-7.2,2337,.3,1352,0,18.6,6,8.1,307.5
316,2015-01-20,-.2,-7.4,106,4.1,1437,0,10.4,135,4.2,46.6
316,2015-01-21,1,-.7,1,2.1,1015,2.5,9.3,905,3.7,98.4
316,2015-01-22,-2.4,-3.8,1959,.3,1,0,,,,
316,2015-01-23,-3,-5.2,729,.5,1520,0,,,,
316,2015-01-24,-.8,-5.2,507,4.2,1528,0,10.1,708,2.6,16.5
316,2015-01-25,2.9,-.1,7,6,2316,8.5,13.2,1106,6.8,151
316,2015-01-26,2.2,-3.5,2353,6.3,204,1,13,2101,4.5,24.4
316,2015-01-27,-6.2,-9.8,1931,-3.2,256,0,10.8,350,3.4,23.9
316,2015-01-28,-6,-10.5,542,-1.2,1301,0,15.1,858,6.7,50.4
316,2015-01-29,-3,-4.2,3,-2,836,2.5,14.9,1038,5.8,113.2
316,2015-01-30,-7.3,-10.1,2355,-3.4,19,.5,12.9,1933,4.9,343
316,2015-01-31,-8,-11.6,626,-4.9,1459,0,11.2,2342,4.4,46.4
316,2015-02-01,-3.7,-6.3,439,-.2,1555,0,13,158,5,44.9
316,2015-02-02,-1.1,-2.8,827,2.3,1439,0,5.4,1543,1.1,330
316,2015-02-03,-1.7,-4.9,2246,3,1457,0,12.5,2124,3.3,43.1
316,2015-02-04,-4.8,-6.1,449,-2.9,1058,0,12.8,2248,5.6,338.5
316,2015-02-05,-5.7,-6.5,525,-2.8,1604,0,11.6,1844,3,343.1
316,2015-02-06,-3.5,-7.3,704,1.5,1410,0,12.6,628,3.7,13.7
316,2015-02-07,-3.7,-5.7,101,-.3,1306,0,11.3,2343,5.5,348.7
316,2015-02-08,-11.5,-14.2,2118,-3.5,3,0,19.4,1529,7.4,345.9
316,2015-02-09,-10.5,-15.1,532,-5.9,1353,0,14.5,1855,6.5,335.8
316,2015-02-10,-3.7,-7.5,9,2.2,1409,0,13.7,1049,9.3,301.8
316,2015-02-11,-1,-3.1,1,3.2,1442,0,13.8,203,8.1,302.2
316,2015-02-12,-5.9,-10,2343,0,27,0,17.8,1419,6.7,325.8
316,2015-02-13,-6.7,-10.9,433,-1,1429,0,12.8,226,5,28
316,2015-02-14,-1.3,-6.7,433,5.3,1530,0,9.7,2354,5.1,274.1
316,2015-02-15,4.3,1,1,6.9,1338,16,18.5,2305,8,112.8
316,2015-02-16,1.9,-.9,2347,4.4,1425,2.5,21.1,219,9.7,103.8
316,2015-02-17,-3.2,-4.4,2127,-.7,1,0,18.9,1501,8.3,324.8
316,2015-02-18,-4.8,-6.3,2348,-3.7,205,0,12.6,321,5,339.9
316,2015-02-19,-2.8,-6.7,656,3,1519,0,9.7,531,2.6,35.4
316,2015-02-20,.7,-2.3,110,5.2,1428,0,14.4,2133,6.1,115.1
316,2015-02-21,3.7,-.7,326,7.4,2319,5,20.4,807,10.5,126.4
316,2015-02-22,-.1,-6.1,2344,7.3,48,1,12.2,1053,4.9,330
316,2015-02-23,-2.3,-6.2,117,3.5,1428,0,10.9,348,3.8,28
316,2015-02-24,-.8,-5.3,514,6,1437,0,12.5,514,5.1,33.1
316,2015-02-25,2.5,.6,704,6.6,1306,0,8.1,33,3,45.6
316,2015-02-26,-2.4,-7.8,2252,2.8,204,0,12.1,1141,4.2,342.6
316,2015-02-27,-5.7,-9.7,708,-1.9,1502,0,12,401,3.8,180.6
316,2015-02-28,-2.5,-5.4,1,-.7,1322,2.5,18.2,456,9.5,102
316,2015-03-01,-3.4,-6.1,2334,-1,204,1.5,15,1301,4.6,339.5
316,2015-03-02,-1.2,-6.3,552,5.3,1623,0,14.9,138,4.2,32.6
316,2015-03-03,-1,-5.6,2353,1.9,1356,5,12.8,2313,5.3,332.2
316,2015-03-04,-7.2,-10.1,712,-2.8,1427,0,18.8,503,6.2,344.8
316,2015-03-05,-3.6,-9.8,21,2.2,1329,0,19.1,343,6.1,47
316,2015-03-06,.4,-3.8,455,6.8,1400,0,9.6,1541,3.3,287
316,2015-03-07,2,-1.4,617,7.3,1349,0,14.2,2249,4,64.8
316,2015-03-08,4.1,.1,654,9.9,1415,0,8,1,3.6,88.1
316,2015-03-09,-2.7,-10.8,2356,4.4,1346,1,18.5,2212,5.4,329.4
316,2015-03-10,-8.4,-12,455,-3.6,1443,0,18.7,1921,8.8,341.7
316,2015-03-11,-3.6,-7.9,631,2.6,1420,0,17.7,1632,9.2,310.3
316,2015-03-12,-1.7,-7.2,633,5.3,1429,0,13.1,132,5.9,345
316,2015-03-13,.8,-1.3,158,3,1609,4,14,228,7.2,284.3
316,2015-03-14,1.1,-3,529,6.6,1336,0,11.4,555,4.9,23
316,2015-03-15,5.3,.7,1,10,1257,0,10,516,3.1,309.6
316,2015-03-16,10.2,5.7,315,16.8,1527,0,7.1,1546,2.4,291.5
316,2015-03-17,11.8,8.9,3,17.1,1402,0,10.3,2351,3.3,104.5
316,2015-03-18,8.3,7,1712,11.6,20,32,22,857,11,105
316,2015-03-19,9,6.7,756,15,1629,1.5,9.9,1148,2.6,62
316,2015-03-20,9.9,6.8,2228,15.2,1430,0,12.4,607,5.2,46.3
316,2015-03-21,8.9,4,2307,14.7,1505,0,10.9,2119,4.2,295
316,2015-03-22,4.6,-.4,2307,11.4,1335,0,16.8,731,5.8,71.4
316,2015-03-23,-.8,-4.7,325,5.9,1340,0,19.6,856,7.9,74.1
316,2015-03-24,.3,-4.8,459,7.7,1508,0,10.7,740,4.3,52.4
316,2015-03-25,3.6,-.1,107,9.2,1608,0,8.8,1737,3.2,288.9
316,2015-03-26,6.2,.7,149,12.6,1415,0,8.2,1548,2.9,319.7
316,2015-03-27,7.5,4.8,2130,13.6,1431,0,8.9,400,3.2,70.9
316,2015-03-28,7.2,4.2,2305,12.6,1350,0,10,1414,4.8,282.5
316,2015-03-29,9,3.7,153,15.1,1431,0,9.7,416,2.9,347.8
316,2015-03-30,10.5,6.8,622,17.1,1411,0,9.3,1213,4.4,221.1
316,2015-03-31,10.5,7.3,22,13.4,2051,.5,10.8,1041,5.8,184.3
316,2015-04-01,11.2,6.5,2257,16.9,1137,1,11.2,2304,4.2,104.9
316,2015-04-02,9.5,4.9,638,15.2,2240,0,24.3,2238,12,260.7
316,2015-04-03,9.6,5.4,924,13.9,39,6.5,19,314,7.1,273.1
316,2015-04-04,7.9,4.9,617,10.3,1040,30,17.9,729,10.8,112.4
316,2015-04-05,8.4,7.7,1815,10.4,1632,4,11.9,18,2.9,122.5
316,2015-04-06,5.9,3.1,1832,9.2,242,7.5,17.7,1246,6.7,73.6
316,2015-04-07,3.5,.6,2338,7.4,1427,0,7.9,838,2.2,125.9
316,2015-04-08,2.6,.1,245,8.4,1255,0,8.5,824,2.8,111.6
316,2015-04-09,4.8,.5,520,11.4,1445,0,7.4,1802,1.8,325.4
316,2015-04-10,8,3.6,7,14.2,1457,0,10.5,810,4.2,55.9
316,2015-04-11,9.3,5.8,2057,16.1,1407,0,10.9,319,4.7,63.7
316,2015-04-12,8,4.4,2327,11.8,1308,0,20.4,1116,7.6,126.6
316,2015-04-13,5.2,2.1,2356,6.9,1430,9,17,629,6.2,103.6
316,2015-04-14,1.4,-.2,152,7,1318,7.5,13.8,12,3.8,286.6
316,2015-04-15,6.5,-.1,28,12.7,1424,0,14.4,2242,8.1,262.1
316,2015-04-16,7.1,1.3,2143,14.7,1114,1.5,18.6,1205,8.1,268.3
316,2015-04-17,7.5,2,30,13.5,1434,0,12.5,407,3.4,26.6
316,2015-04-18,11.6,6.9,13,16.3,1046,.5,13.8,1602,6.3,109.5
316,2015-04-19,12.6,11.9,847,14.5,255,3.5,14.5,807,6.2,178.3
316,2015-04-20,9.6,6.2,0,12.2,3,11,8.3,2050,1.9,48
316,2015-04-21,10.3,5.5,157,16.5,1517,0,13.6,437,4.4,45
316,2015-04-22,9.5,6.6,648,15.4,1349,0,11.9,617,5.1,348.8
316,2015-04-23,10.7,7.5,124,16.4,1341,0,12.6,142,4.8,45.1
316,2015-04-24,11.9,7.9,139,17,1520,0,12.4,406,5.6,314.8
316,2015-04-25,13.8,10.1,1,20.6,1527,0,13.4,435,5.5,42
316,2015-04-26,14.9,11.2,539,22,1513,0,9.4,1605,5,306
316,2015-04-27,14.5,10.3,2238,21,1615,0,9.9,2329,3.7,201.2
316,2015-04-28,11.1,9.2,2010,12,1009,23.5,21.7,2338,9.7,109.1
316,2015-04-29,11.2,10,57,12.6,1413,26,20,18,10.2,119.5
316,2015-04-30,12.4,9.7,433,16.4,1516,.5,14.2,242,3.8,108.5
316,2015-05-01,14.3,11.8,145,20.3,1438,0,5.8,430,2,64.8
316,2015-05-02,13.7,11.8,544,18,1205,3.5,18.2,2323,6,128.1
316,2015-05-03,13.2,12.1,437,14.3,1428,13.5,21.4,633,6.9,121.2
316,2015-05-04,9.6,3.9,2354,15,1246,,16,1332,5.7,337.7
316,2015-05-05,10.3,3.7,32,16.8,1610,0,15.7,117,4.8,29
316,2015-05-06,12.8,10,2358,16.6,956,0,7.2,227,1.9,319.9
316,2015-05-07,14.1,9.2,518,19.4,1501,0,10.7,1754,3.5,298.1
316,2015-05-08,13.6,10.3,423,18.3,1224,0,8.8,451,2.9,340.8
316,2015-05-09,12.7,8.6,106,18.3,1629,3.5,9.1,2323,3.2,41.2
316,2015-05-10,14.1,9.9,2347,19.4,1458,0,8.8,6,2.8,45.2
316,2015-05-11,11.7,9.4,1441,14.2,2241,20.5,27.6,1835,12.6,138
316,2015-05-12,8.6,5.3,739,13.1,1,6.5,21.5,2357,11.5,290.9
316,2015-05-13,12.9,8.3,158,18.1,1430,0,19.8,4,11.7,296.3
316,2015-05-14,15.8,11.9,546,20.9,1553,0,16.3,53,7.5,242.5
316,2015-05-15,15.5,12.6,2204,18.4,1026,2,15,402,5.6,307.5
316,2015-05-16,14,11.2,504,19.8,1519,0,13.7,329,6,50
316,2015-05-17,14.4,11.9,511,19.3,1450,0,13.2,728,5.3,64.9
316,2015-05-18,11.2,8.5,1117,14.1,2127,5.5,12.4,1110,5.6,101.7
316,2015-05-19,14.5,10,4,19.7,1544,0,11.4,2257,4.4,312.9
316,2015-05-20,11.1,6.7,2019,16.9,1253,0,15.3,1431,6.6,321
316,2015-05-21,13.4,7.6,5,19.8,1542,0,11.6,320,4.4,46.1
316,2015-05-22,16,11.6,118,21.2,1318,0,8.3,333,3.3,40.5
316,2015-05-23,15.5,11.9,549,19.6,1525,0,5.3,1528,1.5,299.5
316,2015-05-24,17.3,13.6,38,22.6,1448,0,11.5,319,4.7,52.6
316,2015-05-25,17.7,14.4,500,22.4,1450,0,9.6,2333,4.8,40.7
316,2015-05-26,19.5,15.2,204,25.7,1504,0,14.7,857,5.4,63.8
316,2015-05-27,19.2,15.2,2230,24.8,1442,0,7.4,1322,2.2,226
316,2015-05-28,17.6,13.6,2103,22.3,1511,0,10.7,1228,4.3,122.6
316,2015-05-29,17.3,15,433,23,1437,0,7.6,1745,2.1,310.8
316,2015-05-30,13,11.8,2134,17,1715,7.5,12.4,2303,3.5,54.1
316,2015-05-31,15.3,11.7,136,23,1454,0,14.5,447,4.6,46
316,2015-06-01,17.2,13.1,6,22.3,1504,0,7.1,1516,2.3,221.1
316,2015-06-02,15.6,12.7,545,18,1441,0,8.9,53,2.6,100.1
316,2015-06-03,14.9,11.9,351,20.5,1429,0,15.5,649,5.6,49.4
316,2015-06-04,16.8,13.3,1,23.2,1346,0,15.3,201,4.8,35.7
316,2015-06-05,10.9,8.5,654,16.1,1609,3.5,12.1,205,4,183.6
316,2015-06-06,14.4,9.9,54,20,1416,0,11.3,2151,3.3,95.7
316,2015-06-07,14.6,11.6,41,19.3,1348,0,12.9,1712,7.6,125.4
316,2015-06-08,14.5,12.1,51,15.8,1625,10,10.5,36,4,105
316,2015-06-09,16.1,12.8,433,22.2,1553,0,9.1,717,3,46.6
316,2015-06-10,18.2,14.3,2356,22.4,1243,0,14.3,1747,5.6,142.1
316,2015-06-11,16.8,14.1,25,18.4,1602,2.5,15.7,2241,8.3,271.5
316,2015-06-12,18.7,13.8,408,23.7,1539,0,13.4,120,7,285
316,2015-06-13,17.4,13.7,2342,21.7,1425,0,15.4,456,6.8,253.7
316,2015-06-14,16,12.7,149,18.2,1431,15.5,11.8,1343,5.2,122.5
316,2015-06-15,17.1,15.1,724,22.2,1425,0,8.7,10,2.4,234.5
316,2015-06-16,16.6,14.5,510,21.8,1545,0,6.4,1812,1.7,299.4
316,2015-06-17,15.1,13.4,2237,17.2,7,3,14.7,1622,6.1,113.3
316,2015-06-18,17.4,14,629,22.3,1504,9,13.5,320,4.4,72.6
316,2015-06-19,16.4,12.9,2314,21,1357,0,8.4,1741,2.8,299.8
316,2015-06-20,14.2,12.6,538,16.6,1610,10.5,11.3,2056,3.9,241.7
316,2015-06-21,14.5,12.4,2343,17.7,1255,0,7.7,2346,3,100.2
316,2015-06-22,15.3,12,438,20,1500,0,8.2,813,3.6,107.9
316,2015-06-23,17.2,14.2,30,21.6,1324,0,5.4,1243,1.7,193.1
316,2015-06-24,16.3,14.4,2352,18.5,933,0,11.4,2301,5.1,105.1
316,2015-06-25,16.1,14.3,144,17.7,1134,17,18.8,2159,10.7,124.3
316,2015-06-26,16.4,14.9,2247,19,306,11,18.8,516,8.5,249.5
316,2015-06-27,14.6,13.9,909,15.9,426,.5,11.8,3,4.2,42.8
316,2015-06-28,17.6,14.3,50,22.6,1653,0,9.9,719,2.5,46.4
316,2015-06-29,17.4,14.8,530,21.8,1146,0,9.6,1635,3.6,118.8
316,2015-06-30,15.3,13.8,953,17.4,317,24.5,14.4,1041,5.8,110.9
316,2015-07-01,15.4,11.9,2225,19.1,1532,2.5,11.1,1203,5.1,314.1
316,2015-07-02,16.9,11.9,19,21.4,1540,0,8.3,2354,2.6,281.2
316,2015-07-03,16.9,14.2,800,20.9,1350,0,8.7,28,3.2,301.6
316,2015-07-04,15.8,12.8,2349,20.4,1507,0,7.9,1901,2.4,242.4
316,2015-07-05,15.4,12.3,507,20.3,1453,0,5.9,1128,1.7,113.9
316,2015-07-06,16.2,13.8,108,19.1,937,0,10.5,749,3.3,82.3
316,2015-07-07,14.9,12.6,1038,16.9,2329,27,20,1148,9.1,99
316,2015-07-08,18.6,16.5,2,19.5,1422,14,14,1117,7.4,122.5
316,2015-07-09,19.4,18.5,202,22.6,1644,51,10.5,222,4.5,151.5
316,2015-07-10,21.8,18,133,25.5,1526,0,11.2,238,4.8,106.3
316,2015-07-11,19.9,18.4,2227,22.4,954,11.5,23.6,2338,10.9,122.7
316,2015-07-12,19.4,18.2,2302,20.5,1309,37.5,28.3,1132,15.5,138.5
316,2015-07-13,17.7,17.2,434,18.3,1615,11.5,19,609,10.4,265
316,2015-07-14,19.7,16.5,306,24.3,1410,0,12.8,226,5,278.7
316,2015-07-15,19.8,17.8,401,23.4,1452,24.5,10.6,1713,2.1,112.8
316,2015-07-16,18.7,16.8,444,21.8,1521,0,10.3,225,4,93
316,2015-07-17,18.8,15.2,2356,23.9,1504,2,7,828,2.3,52.4
316,2015-07-18,17,14.7,113,20.5,1519,.5,10.2,0,2.7,107
316,2015-07-19,20.3,15.5,505,25,1452,0,11.9,2300,4.7,114.1
316,2015-07-20,20.5,19.6,1,22.3,1352,.5,9.8,38,4.1,105.6
316,2015-07-21,20.1,18.6,2211,21.5,1033,8,7.5,2314,3.1,116
316,2015-07-22,20.2,18.5,542,23.9,1425,1,6.4,645,3.1,108.5
316,2015-07-23,20.6,20.1,2152,20.9,1417,13.5,15.7,1915,8.2,230.9
316,2015-07-24,20.7,20.1,2334,21.1,1204,6.5,15.2,217,8.3,226.7
316,2015-07-25,19.9,18.3,2153,21.9,1626,0,13.8,19,7.1,234.3
316,2015-07-26,21.5,18,125,27.1,1424,0,11.3,216,3.8,140.7
316,2015-07-27,20.5,18.1,553,23.3,1425,9.5,9.5,1744,4.6,275.9
316,2015-07-28,21.3,20,1440,24,1342,2,12.2,1411,5.7,295
316,2015-07-29,22.5,20,452,26.4,1521,0,15,403,7.3,267.7
316,2015-07-30,23.1,20.1,533,27.5,1610,0,12.7,111,4.8,261.6
316,2015-07-31,22.5,20,2347,26.5,1510,0,6.8,1509,3,268.1
316,2015-08-01,22.1,19,2344,27,1538,0,8.5,2316,3.4,237.6
316,2015-08-02,21.2,17.7,2336,25.2,1612,0,9.7,622,4.9,291.1
316,2015-08-03,21.6,18.9,2236,26.6,1609,0,12.2,155,5,235.8
316,2015-08-04,21.1,18.2,546,26.7,1429,0,11.1,840,5.6,258.1
316,2015-08-05,21.7,18.3,312,26.9,1621,0,12,618,4.2,270.9
316,2015-08-06,23.1,19.6,604,28.5,1508,0,6.4,228,2.4,117.3
316,2015-08-07,23.5,19.7,519,27.9,1232,0,6.8,625,2.7,105
316,2015-08-08,22.5,19.7,1927,28,1259,0,11.2,1506,2.6,278
316,2015-08-09,22.8,20,348,28.1,1339,0,8.8,819,3.4,47.1
316,2015-08-10,22.7,20.1,543,26.9,1242,0,8.4,457,2.8,32.3
316,2015-08-11,19.1,14.5,2303,24.4,427,24.5,21.9,2255,4.8,120.3
316,2015-08-12,18.1,14.7,1,20.9,1258,1.5,18.1,7,7.8,103.1
316,2015-08-13,19.4,16.8,2258,23.9,1558,0,8.8,1659,3.4,294.6
316,2015-08-14,19.3,16.6,150,23.8,1319,0,6.1,4,1.9,27.4
316,2015-08-15,20.8,17.1,522,24.8,1454,0,8.5,630,2.5,60
316,2015-08-16,19.5,17.7,212,21.1,1121,0,11.7,1347,4.3,107.5
316,2015-08-17,19.5,16.8,600,25,1448,0,9.6,42,2.4,66
316,2015-08-18,18.9,17.1,2229,22.2,1227,0,10,2037,3.7,102.8
316,2015-08-19,18.8,17,334,21.1,1209,0,10.8,58,5.3,91.9
316,2015-08-20,18.6,16.9,2344,20.3,1223,5,10.2,2149,4.2,150.3
316,2015-08-21,18.4,15.8,655,21.7,1515,48.5,22.9,738,5.9,60.7
316,2015-08-22,18.4,17.2,524,21.8,1113,0,6.6,2150,1.9,329.5
316,2015-08-23,18.6,16.9,721,21.6,1537,0,9.6,2329,2.2,101.5
316,2015-08-24,17.7,16.8,1846,18.5,619,0,15,1328,8.6,98.2
316,2015-08-25,16.6,15,2235,17.8,756,21.5,19.6,731,6.8,91.6
316,2015-08-26,16.7,14,700,21.9,1613,0,8.9,600,2.9,45.1
316,2015-08-27,16.8,14.6,17,18.7,1742,13.5,11.9,930,5.9,299.7
316,2015-08-28,17.5,15,455,22.1,1418,0,8.3,1643,3,260.6
316,2015-08-29,18.1,15.2,454,22.1,1432,0,4.2,700,1.4,44.5
316,2015-08-30,17.9,15.3,2334,22.1,1345,0,5.4,1356,1.7,217.2
316,2015-08-31,18.1,14.6,431,21,1500,0,8.2,850,4.6,106
316,2015-09-01,18,15.2,609,22.3,1343,.5,10.2,343,3,73.2
316,2015-09-02,17.6,16.2,447,21.7,1459,1,8.3,530,4.1,113
316,2015-09-03,17.4,14.7,2300,22.6,1336,3.5,10,2355,3.1,29.9
316,2015-09-04,17.5,14.4,121,23.3,1620,0,10.3,958,3.4,64.9
316,2015-09-05,15.8,14,1915,17.7,1120,26,14.9,2310,6.6,117.5
316,2015-09-06,15.6,13.8,2334,18.5,1137,4.5,13.8,253,5.5,96.4
316,2015-09-07,15.3,12.8,640,19.3,1541,0,8.2,44,2.1,90.5
316,2015-09-08,15.7,12.9,359,20.3,1553,0,13.4,612,4.6,82.5
316,2015-09-09,16.1,11.8,638,21.4,1418,0,11.1,2209,3,62
316,2015-09-10,17,12.7,503,22.2,1504,0,9.2,30,2.9,66.1
316,2015-09-11,16.8,14.5,2104,21.6,1440,0,9.4,2340,4.1,292.4
316,2015-09-12,13.5,10.9,2358,15.7,52,6,14.4,1833,5.6,292.2
316,2015-09-13,13.2,10.3,523,18.3,1412,0,12.4,2352,4.1,60
316,2015-09-14,14.5,11.9,528,18.3,1405,0,11.5,4,4.7,61.6
316,2015-09-15,14,11.6,2323,17.7,1333,0,17,322,6.3,92.8
316,2015-09-16,13.9,10.2,534,17.2,1246,0,9.1,2018,4.2,98.4
316,2015-09-17,16.1,12.8,213,20,1337,0,13.4,702,4,49.6
316,2015-09-18,15.5,12.9,451,20,1218,0,6,1021,1.4,42.2
316,2015-09-19,16.1,13.5,522,21.5,1302,0,8.1,2240,2.4,42.9
316,2015-09-20,16,13.8,601,20,1423,0,8.8,141,2.7,47.6
316,2015-09-21,16.8,14.1,552,21.5,1510,0,6.5,2351,1.5,107.7
316,2015-09-22,16,13.3,604,20.6,1311,0,12.3,910,6.5,107
316,2015-09-23,14.6,13.3,1243,15.9,335,14.5,18.3,1834,8.3,99.2
316,2015-09-24,16.2,13.7,715,18.6,1420,0,14.9,17,6.1,103.1
316,2015-09-25,16.1,14.1,239,17.8,1413,0,7.7,755,2.4,80.7
316,2015-09-26,16.2,14.6,540,20.6,1346,0,9.5,1948,4.9,73.2
316,2015-09-27,17.2,13.9,554,22.6,1449,0,8.9,634,2.5,67.5
316,2015-09-28,19.1,15.6,208,22.7,1338,0,12.3,543,4,56.5
316,2015-09-29,18.1,14.6,2305,23.1,1327,0,8.4,36,3.5,89.1
316,2015-09-30,12.7,11.8,934,14.7,1,1.5,15.3,1301,9.3,128.1
316,2015-10-01,15,6.7,2332,19.5,1055,60,28,1218,12.4,271.9
316,2015-10-02,9.5,5.5,319,15.8,1452,0,15.2,419,7,28.1
316,2015-10-03,12.2,9.1,1,17.7,1452,0,9.9,44,5.6,310.1
316,2015-10-04,14.6,10.7,12,17.7,1157,0,22.1,858,6.6,71
316,2015-10-05,15.4,12.5,2005,20,1448,0,7.7,951,3.2,91.2
316,2015-10-06,14.5,11.8,554,18.9,1516,0,11.7,712,4.3,70.6
316,2015-10-07,14.3,12,2212,19.7,1327,0,8.7,516,3.1,62.5
316,2015-10-08,12.7,9.1,2250,17.5,1408,0,7.6,1856,2.4,326
316,2015-10-09,9.5,6.5,2028,14.1,1337,0,11.6,1525,5.8,311.1
316,2015-10-10,9,6.3,46,14.4,1418,10,12.9,1439,6.5,278.2
316,2015-10-11,6.2,3.4,542,9.1,1428,4,18.8,56,9,331.5
316,2015-10-12,6.7,5.6,647,9.7,1431,.5,15.7,1357,7.4,335.6
316,2015-10-13,9.9,6.2,530,15.5,1430,0,10.1,42,5,337.5
316,2015-10-14,13.1,8.5,308,18.3,1508,0,11.6,609,2,25
316,2015-10-15,13.6,10.3,639,19.4,1437,0,6.2,1514,2,281.5
316,2015-10-16,13.1,11.2,602,17.7,1456,0,11.7,2055,3.1,76.2
316,2015-10-17,14.2,11.6,116,18.3,1335,0,11.3,911,3.8,98
316,2015-10-18,15.2,12.9,702,18.9,1219,0,13.5,916,5.6,51.8
316,2015-10-19,14.3,12.3,548,19.7,1441,0,7.3,907,3.1,113.8
316,2015-10-20,15.7,13,148,19.7,1301,0,11.1,621,3.2,59.3
316,2015-10-21,15.8,13,410,19.7,1328,0,7.6,2210,2.5,78.9
316,2015-10-22,14.3,11.5,2317,19.4,1406,0,5,1540,1.7,284.5
316,2015-10-23,12.2,9.8,528,16.8,1513,0,5.6,359,1.4,44.1
316,2015-10-24,11.5,9.7,2152,15.2,1056,.5,14.6,2212,4.3,56.3
